,0
56344,17
56345,13
56346,2
56347,8
56348,17
56349,18
56350,17
56351,0
56352,15
56353,18
56354,6
56355,14
56356,6
56357,10
56358,13
56359,15
56360,6
56361,19
56362,1
56363,17
56364,14
56365,17
56366,0
56367,8
56368,17
56369,13
56370,19
56371,15
56372,10
56373,0
56374,2
56375,17
56376,12
56377,4
56378,16
56379,13
56380,1
56381,15
56382,13
56383,7
56384,4
56385,19
56386,6
56387,2
56388,13
56389,17
56390,11
56391,9
56392,0
56393,10
56394,12
56395,14
56396,19
56397,13
56398,11
56399,7
56400,6
56401,9
56402,17
56403,17
56404,19
56405,15
56406,4
56407,15
56408,15
56409,19
56410,8
56411,1
56412,17
56413,16
56414,14
56415,0
56416,18
56417,6
56418,0
56419,4
56420,0
56421,6
56422,0
56423,9
56424,10
56425,1
56426,19
56427,9
56428,13
56429,13
56430,13
56431,8
56432,18
56433,4
56434,17
56435,12
56436,1
56437,19
56438,5
56439,11
56440,19
56441,10
56442,14
56443,10
56444,18
56445,19
56446,16
56447,11
56448,12
56449,9
56450,11
56451,4
56452,11
56453,7
56454,17
56455,0
56456,4
56457,19
56458,7
56459,15
56460,13
56461,4
56462,18
56463,5
56464,1
56465,1
56466,13
56467,18
56468,12
56469,18
56470,12
56471,0
56472,8
56473,7
56474,14
56475,3
56476,9
56477,15
56478,9
56479,8
56480,2
56481,11
56482,17
56483,19
56484,5
56485,7
56486,4
56487,17
56488,6
56489,11
56490,17
56491,10
56492,9
56493,5
56494,17
56495,15
56496,11
56497,12
56498,10
56499,4
56500,1
56501,15
56502,9
56503,19
56504,7
56505,2
56506,13
56507,18
56508,8
56509,11
56510,14
56511,9
56512,14
56513,10
56514,16
56515,18
56516,8
56517,7
56518,18
56519,11
56520,10
56521,4
56522,0
56523,14
56524,16
56525,4
56526,14
56527,10
56528,11
56529,18
56530,14
56531,1
56532,18
56533,6
56534,1
56535,2
56536,18
56537,15
56538,4
56539,6
56540,19
56541,4
56542,1
56543,4
56544,11
56545,6
56546,6
56547,19
56548,1
56549,5
56550,1
56551,4
56552,18
56553,11
56554,16
56555,4
56556,17
56557,6
56558,18
56559,17
56560,0
56561,16
56562,9
56563,9
56564,6
56565,19
56566,6
56567,17
56568,6
56569,16
56570,18
56571,6
56572,18
56573,8
56574,17
56575,7
56576,18
56577,2
56578,0
56579,0
56580,5
56581,0
56582,4
56583,12
56584,6
56585,11
56586,14
56587,11
56588,14
56589,8
56590,17
56591,4
56592,9
56593,16
56594,11
56595,6
56596,7
56597,9
56598,8
56599,13
56600,7
56601,2
56602,8
56603,6
56604,10
56605,11
56606,16
56607,17
56608,13
56609,1
56610,11
56611,7
56612,7
56613,5
56614,7
56615,12
56616,12
56617,15
56618,5
56619,18
56620,13
56621,15
56622,5
56623,2
56624,8
56625,10
56626,15
56627,9
56628,11
56629,10
56630,11
56631,10
56632,0
56633,18
56634,2
56635,17
56636,19
56637,11
56638,10
56639,1
56640,17
56641,8
56642,2
56643,6
56644,14
56645,7
56646,9
56647,19
56648,13
56649,5
56650,12
56651,13
56652,13
56653,7
56654,14
56655,8
56656,7
56657,11
56658,13
56659,16
56660,2
56661,14
56662,7
56663,13
56664,17
56665,10
56666,1
56667,18
56668,2
56669,12
56670,10
56671,0
56672,14
56673,18
56674,17
56675,8
56676,8
56677,19
56678,15
56679,18
56680,12
56681,10
56682,5
56683,9
56684,18
56685,15
56686,11
56687,8
56688,9
56689,15
56690,4
56691,18
56692,12
56693,6
56694,0
56695,16
56696,11
56697,4
56698,1
56699,1
56700,2
56701,7
56702,7
56703,1
56704,6
56705,1
56706,7
56707,16
56708,16
56709,1
56710,17
56711,9
56712,6
56713,15
56714,18
56715,10
56716,4
56717,4
56718,4
56719,14
56720,5
56721,4
56722,15
56723,17
56724,11
56725,13
56726,13
56727,18
56728,7
56729,8
56730,1
56731,10
56732,5
56733,7
56734,13
56735,8
56736,2
56737,4
56738,8
56739,2
56740,9
56741,19
56742,0
56743,13
56744,5
56745,2
56746,2
56747,0
56748,0
56749,9
56750,7
56751,9
56752,7
56753,8
56754,15
56755,15
56756,4
56757,6
56758,12
56759,15
56760,7
56761,2
56762,9
56763,9
56764,1
56765,16
56766,17
56767,12
56768,6
56769,7
56770,9
56771,18
56772,14
56773,8
56774,15
56775,12
56776,4
56777,9
56778,6
56779,12
56780,12
56781,15
56782,7
56783,1
56784,13
56785,14
56786,19
56787,6
56788,6
56789,19
56790,7
56791,14
56792,7
56793,7
56794,12
56795,4
56796,2
56797,10
56798,5
56799,1
56800,8
56801,6
56802,1
56803,2
56804,14
56805,5
56806,13
56807,2
56808,18
56809,10
56810,11
56811,17
56812,4
56813,11
56814,8
56815,7
56816,0
56817,6
56818,2
56819,12
56820,11
56821,9
56822,11
56823,11
56824,18
56825,4
56826,12
56827,6
56828,9
56829,4
56830,5
56831,1
56832,9
56833,7
56834,0
56835,16
56836,18
56837,12
56838,0
56839,15
56840,4
56841,16
56842,14
56843,8
56844,19
56845,8
56846,7
56847,17
56848,13
56849,4
56850,18
56851,7
56852,13
56853,11
56854,4
56855,12
56856,0
56857,2
56858,2
56859,5
56860,9
56861,19
56862,6
56863,13
56864,9
56865,9
56866,0
56867,6
56868,4
56869,8
56870,5
56871,12
56872,9
56873,19
56874,0
56875,15
56876,16
56877,4
56878,15
56879,0
56880,5
56881,6
56882,11
56883,4
56884,0
56885,0
56886,10
56887,5
56888,1
56889,14
56890,9
56891,9
56892,7
56893,7
56894,5
56895,17
56896,5
56897,8
56898,3
56899,7
56900,11
56901,12
56902,11
56903,18
56904,17
56905,7
56906,17
56907,5
56908,15
56909,7
56910,5
56911,4
56912,7
56913,6
56914,18
56915,18
56916,6
56917,18
56918,5
56919,14
56920,10
56921,14
56922,11
56923,16
56924,2
56925,9
56926,12
56927,16
56928,9
56929,7
56930,15
56931,5
56932,10
56933,1
56934,19
56935,19
56936,4
56937,16
56938,8
56939,12
56940,12
56941,16
56942,10
56943,4
56944,9
56945,1
56946,10
56947,7
56948,6
56949,9
56950,10
56951,10
56952,7
56953,14
56954,4
56955,10
56956,10
56957,14
56958,12
56959,14
56960,12
56961,0
56962,5
56963,12
56964,11
56965,4
56966,9
56967,19
56968,6
56969,14
56970,15
56971,6
56972,13
56973,8
56974,19
56975,12
56976,5
56977,1
56978,12
56979,10
56980,7
56981,15
56982,6
56983,17
56984,12
56985,16
56986,10
56987,19
56988,0
56989,6
56990,14
56991,9
56992,4
56993,2
56994,7
56995,19
56996,17
56997,18
56998,15
56999,1
57000,18
57001,7
57002,12
57003,19
57004,14
57005,10
57006,11
57007,1
57008,15
57009,17
57010,19
57011,14
57012,11
57013,1
57014,10
57015,4
57016,10
57017,9
57018,12
57019,18
57020,9
57021,16
57022,12
57023,1
57024,1
57025,9
57026,17
57027,0
57028,13
57029,0
57030,6
57031,17
57032,11
57033,13
57034,2
57035,1
57036,11
57037,12
57038,17
57039,7
57040,10
57041,12
57042,18
57043,2
57044,19
57045,0
57046,0
57047,16
57048,2
57049,9
57050,5
57051,14
57052,9
57053,16
57054,10
57055,11
57056,17
57057,5
57058,18
57059,10
57060,10
57061,0
57062,8
57063,13
57064,14
57065,0
57066,18
57067,6
57068,14
57069,7
57070,2
57071,0
57072,3
57073,7
57074,1
57075,5
57076,5
57077,9
57078,12
57079,12
57080,15
57081,5
57082,8
57083,6
57084,11
57085,1
57086,18
57087,8
57088,9
57089,13
57090,16
57091,11
57092,16
57093,1
57094,5
57095,19
57096,15
57097,15
57098,2
57099,17
57100,6
57101,6
57102,18
57103,4
57104,6
57105,19
57106,2
57107,2
57108,12
57109,19
57110,17
57111,12
57112,4
57113,5
57114,6
57115,17
57116,10
57117,9
57118,7
57119,17
57120,19
57121,10
57122,1
57123,2
57124,6
57125,14
57126,10
57127,17
57128,10
57129,7
57130,0
57131,15
57132,18
57133,0
57134,4
57135,9
57136,11
57137,13
57138,19
57139,1
57140,15
57141,2
57142,14
57143,13
57144,10
57145,14
57146,4
57147,11
57148,2
57149,9
57150,13
57151,18
57152,10
57153,19
57154,0
57155,6
57156,15
57157,6
57158,9
57159,17
57160,5
57161,6
57162,8
57163,17
57164,11
57165,5
57166,10
57167,18
57168,2
57169,4
57170,18
57171,9
57172,3
57173,9
57174,12
57175,2
57176,12
57177,9
57178,19
57179,17
57180,11
57181,16
57182,17
57183,11
57184,13
57185,17
57186,19
57187,11
57188,19
57189,9
57190,16
57191,18
57192,12
57193,12
57194,7
57195,19
57196,10
57197,5
57198,1
57199,11
57200,11
57201,5
57202,0
57203,7
57204,0
57205,14
57206,11
57207,17
57208,18
57209,0
57210,11
57211,16
57212,12
57213,16
57214,10
57215,6
57216,12
57217,14
57218,18
57219,8
57220,6
57221,16
57222,12
57223,12
57224,17
57225,15
57226,1
57227,7
57228,11
57229,17
57230,11
57231,9
57232,17
57233,5
57234,8
57235,15
57236,9
57237,6
57238,0
57239,18
57240,17
57241,1
57242,7
57243,15
57244,17
57245,17
57246,14
57247,6
57248,2
57249,13
57250,5
57251,9
57252,15
57253,12
57254,15
57255,15
57256,6
57257,3
57258,7
57259,7
57260,5
57261,0
57262,18
57263,11
57264,2
57265,9
57266,17
57267,5
57268,6
57269,17
57270,17
57271,5
57272,13
57273,8
57274,5
57275,19
57276,7
57277,11
57278,9
57279,7
57280,19
57281,11
57282,0
57283,19
57284,0
57285,12
57286,15
57287,7
57288,12
57289,19
57290,16
57291,7
57292,1
57293,10
57294,1
57295,19
57296,16
57297,6
57298,12
57299,1
57300,4
57301,5
57302,19
57303,13
57304,6
57305,18
57306,1
57307,3
57308,12
57309,7
57310,13
57311,17
57312,15
57313,10
57314,13
57315,14
57316,8
57317,9
57318,15
57319,19
57320,8
57321,12
57322,4
57323,7
57324,17
57325,18
57326,17
57327,9
57328,16
57329,9
57330,0
57331,17
57332,5
57333,1
57334,8
57335,10
57336,2
57337,7
57338,7
57339,15
57340,19
57341,7
57342,12
57343,7
57344,7
57345,10
57346,19
57347,2
57348,10
57349,13
57350,17
57351,11
57352,19
57353,18
57354,14
57355,1
57356,18
57357,7
57358,18
57359,1
57360,10
57361,1
57362,13
57363,10
57364,9
57365,9
57366,1
57367,12
57368,7
57369,7
57370,2
57371,11
57372,0
57373,19
57374,6
57375,19
57376,15
57377,9
57378,19
57379,11
57380,8
57381,17
57382,12
57383,1
57384,2
57385,10
57386,17
57387,10
57388,0
57389,13
57390,7
57391,2
57392,1
57393,0
57394,16
57395,4
57396,4
57397,2
57398,2
57399,0
57400,15
57401,10
57402,17
57403,5
57404,9
57405,4
57406,19
57407,9
57408,11
57409,14
57410,11
57411,1
57412,2
57413,19
57414,16
57415,11
57416,10
57417,15
57418,1
57419,1
57420,6
57421,9
57422,14
57423,18
57424,4
57425,12
57426,5
57427,15
57428,12
57429,19
57430,18
57431,11
57432,9
57433,19
57434,13
57435,10
57436,16
57437,18
57438,12
57439,7
57440,13
57441,10
57442,2
57443,10
57444,8
57445,4
57446,7
57447,8
57448,1
57449,16
57450,17
57451,12
57452,1
57453,5
57454,0
57455,9
57456,17
57457,4
57458,2
57459,19
57460,14
57461,10
57462,15
57463,12
57464,19
57465,10
57466,2
57467,7
57468,18
57469,5
57470,1
57471,13
57472,15
57473,18
57474,12
57475,6
57476,9
57477,7
57478,7
57479,0
57480,4
57481,16
57482,9
57483,4
57484,7
57485,16
57486,1
57487,2
57488,4
57489,15
57490,13
57491,19
57492,6
57493,13
57494,3
57495,12
57496,6
57497,1
57498,6
57499,1
57500,13
57501,2
57502,10
57503,16
57504,11
57505,5
57506,14
57507,10
57508,4
57509,10
57510,1
57511,4
57512,9
57513,8
57514,10
57515,9
57516,19
57517,8
57518,15
57519,8
57520,14
57521,15
57522,1
57523,14
57524,7
57525,2
57526,6
57527,17
57528,7
57529,14
57530,16
57531,19
57532,18
57533,1
57534,18
57535,7
57536,1
57537,0
57538,7
57539,12
57540,19
57541,8
57542,17
57543,5
57544,10
57545,13
57546,15
57547,19
57548,10
57549,19
57550,9
57551,2
57552,18
57553,9
57554,8
57555,9
57556,10
57557,18
57558,19
57559,18
57560,16
57561,9
57562,1
57563,4
57564,14
57565,5
57566,18
57567,16
57568,13
57569,8
57570,8
57571,2
57572,19
57573,18
57574,0
57575,9
57576,6
57577,6
57578,6
57579,8
57580,7
57581,14
57582,12
57583,11
57584,12
57585,15
57586,5
57587,6
57588,12
57589,11
57590,10
57591,13
57592,12
57593,4
57594,12
57595,10
57596,11
57597,2
57598,7
57599,8
57600,11
57601,7
57602,6
57603,10
57604,7
57605,11
57606,13
57607,15
57608,11
57609,13
57610,0
57611,18
57612,4
57613,18
57614,10
57615,4
57616,15
57617,7
57618,17
57619,15
57620,8
57621,9
57622,11
57623,5
57624,0
57625,16
57626,15
57627,15
57628,12
57629,2
57630,13
57631,10
57632,17
57633,12
57634,7
57635,0
57636,10
57637,12
57638,17
57639,18
57640,6
57641,18
57642,5
57643,0
57644,10
57645,15
57646,8
57647,19
57648,6
57649,14
57650,12
57651,19
57652,14
57653,7
57654,1
57655,19
57656,19
57657,11
57658,7
57659,5
57660,17
57661,6
57662,10
57663,19
57664,6
57665,16
57666,4
57667,10
57668,0
57669,5
57670,9
57671,1
57672,12
57673,9
57674,19
57675,17
57676,14
57677,2
57678,19
57679,8
57680,4
57681,16
57682,9
57683,0
57684,9
57685,9
57686,0
57687,8
57688,18
57689,11
57690,11
57691,17
57692,8
57693,10
57694,6
57695,19
57696,19
57697,16
57698,8
57699,6
57700,2
57701,6
57702,17
57703,5
57704,13
57705,7
57706,2
57707,19
57708,6
57709,7
57710,17
57711,1
57712,9
57713,6
57714,4
57715,11
57716,9
57717,12
57718,18
57719,7
57720,17
57721,4
57722,7
57723,11
57724,4
57725,17
57726,14
57727,19
57728,17
57729,0
57730,12
57731,18
57732,11
57733,0
57734,8
57735,6
57736,1
57737,15
57738,17
57739,14
57740,1
57741,10
57742,1
57743,17
57744,0
57745,16
57746,7
57747,2
57748,6
57749,6
57750,4
57751,14
57752,13
57753,0
57754,0
57755,12
57756,0
57757,9
57758,17
57759,2
57760,1
57761,5
57762,10
57763,9
57764,13
57765,7
57766,11
57767,17
57768,2
57769,8
57770,17
57771,19
57772,13
57773,2
57774,13
57775,11
57776,1
57777,18
57778,11
57779,12
57780,19
57781,12
57782,11
57783,0
57784,7
57785,1
57786,17
57787,11
57788,19
57789,6
57790,0
57791,5
57792,15
57793,16
57794,10
57795,2
57796,19
57797,11
57798,15
57799,8
57800,18
57801,5
57802,10
57803,11
57804,5
57805,11
57806,2
57807,13
57808,4
57809,7
57810,7
57811,7
57812,6
57813,1
57814,17
57815,1
57816,2
57817,2
57818,11
57819,4
57820,17
57821,5
57822,6
57823,18
57824,1
57825,2
57826,7
57827,10
57828,10
57829,19
57830,18
57831,0
57832,15
57833,4
57834,7
57835,15
57836,14
57837,2
57838,1
57839,6
57840,11
57841,2
57842,13
57843,13
57844,2
57845,17
57846,17
57847,15
57848,16
57849,1
57850,7
57851,9
57852,6
57853,14
57854,9
57855,12
57856,6
57857,14
57858,0
57859,14
57860,2
57861,8
57862,4
57863,17
57864,12
57865,11
57866,5
57867,15
57868,0
57869,0
57870,4
57871,1
57872,13
57873,11
57874,16
57875,17
57876,0
57877,4
57878,15
57879,15
57880,6
57881,15
57882,19
57883,10
57884,5
57885,19
57886,18
57887,7
57888,19
57889,8
57890,2
57891,17
57892,8
57893,14
57894,17
57895,7
57896,13
57897,10
57898,9
57899,12
57900,11
57901,5
57902,19
57903,0
57904,18
57905,13
57906,8
57907,8
57908,1
57909,11
57910,7
57911,4
57912,9
57913,14
57914,16
57915,14
57916,6
57917,6
57918,6
57919,19
57920,7
57921,5
57922,7
57923,5
57924,17
57925,18
57926,9
57927,7
57928,0
57929,6
57930,19
57931,1
57932,13
57933,2
57934,15
57935,2
57936,5
57937,17
57938,2
57939,11
57940,18
57941,2
57942,11
57943,6
57944,0
57945,1
57946,11
57947,10
57948,18
57949,5
57950,19
57951,1
57952,18
57953,4
57954,5
57955,15
57956,0
57957,17
57958,8
57959,5
57960,12
57961,10
57962,10
57963,9
57964,5
57965,7
57966,17
57967,5
57968,12
57969,19
57970,10
57971,10
57972,2
57973,2
57974,2
57975,11
57976,5
57977,9
57978,18
57979,17
57980,5
57981,0
57982,10
57983,17
57984,13
57985,1
57986,0
57987,8
57988,7
57989,11
57990,14
57991,11
57992,19
57993,0
57994,0
57995,4
57996,6
57997,1
57998,2
57999,0
58000,6
58001,1
58002,2
58003,11
58004,10
58005,18
58006,6
58007,10
58008,0
58009,5
58010,19
58011,1
58012,2
58013,1
58014,6
58015,0
58016,18
58017,9
58018,9
58019,12
58020,1
58021,8
58022,14
58023,16
58024,19
58025,7
58026,0
58027,19
58028,6
58029,8
58030,7
58031,2
58032,9
58033,18
58034,17
58035,17
58036,12
58037,2
58038,13
58039,6
58040,0
58041,18
58042,1
58043,18
58044,2
58045,1
58046,0
58047,2
58048,2
58049,14
58050,15
58051,0
58052,15
58053,17
58054,15
58055,2
58056,16
58057,14
58058,12
58059,2
58060,11
58061,1
58062,6
58063,4
58064,2
58065,7
58066,12
58067,11
58068,9
58069,17
58070,17
58071,1
58072,12
58073,9
58074,15
58075,17
58076,12
58077,12
58078,17
58079,17
58080,10
58081,1
58082,13
58083,1
58084,13
58085,16
58086,18
58087,7
58088,10
58089,4
58090,13
58091,2
58092,8
58093,10
58094,19
58095,2
58096,17
58097,12
58098,8
58099,19
58100,12
58101,8
58102,10
58103,2
58104,9
58105,12
58106,12
58107,8
58108,5
58109,19
58110,7
58111,9
58112,6
58113,6
58114,8
58115,7
58116,13
58117,15
58118,6
58119,4
58120,10
58121,13
58122,18
58123,18
58124,18
58125,11
58126,8
58127,1
58128,0
58129,0
58130,17
58131,9
58132,9
58133,7
58134,10
58135,13
58136,5
58137,3
58138,0
58139,11
58140,17
58141,19
58142,12
58143,13
58144,2
58145,8
58146,9
58147,5
58148,15
58149,15
58150,6
58151,10
58152,0
58153,2
58154,11
58155,10
58156,10
58157,18
58158,13
58159,5
58160,18
58161,0
58162,2
58163,16
58164,8
58165,11
58166,5
58167,12
58168,16
58169,5
58170,15
58171,1
58172,2
58173,5
58174,5
58175,14
58176,14
58177,18
58178,10
58179,18
58180,12
58181,6
58182,7
58183,17
58184,18
58185,18
58186,4
58187,13
58188,15
58189,10
58190,5
58191,5
58192,8
58193,10
58194,15
58195,5
58196,15
58197,8
58198,19
58199,19
58200,18
58201,12
58202,11
58203,1
58204,11
58205,5
58206,17
58207,16
58208,6
58209,7
58210,15
58211,0
58212,2
58213,9
58214,10
58215,17
58216,18
58217,6
58218,5
58219,10
58220,11
58221,3
58222,9
58223,5
58224,8
58225,10
58226,16
58227,7
58228,4
58229,17
58230,0
58231,15
58232,11
58233,7
58234,18
58235,2
58236,8
58237,9
58238,1
58239,8
58240,12
58241,2
58242,11
58243,5
58244,9
58245,11
58246,0
58247,12
58248,15
58249,13
58250,14
58251,18
58252,14
58253,1
58254,16
58255,7
58256,14
58257,11
58258,17
58259,12
58260,11
58261,0
58262,2
58263,4
58264,2
58265,6
58266,15
58267,14
58268,4
58269,11
58270,6
58271,11
58272,12
58273,19
58274,8
58275,5
58276,17
58277,2
58278,15
58279,15
58280,15
58281,5
58282,4
58283,0
58284,18
58285,12
58286,7
58287,15
58288,17
58289,12
58290,18
58291,1
58292,1
58293,1
58294,8
58295,11
58296,10
58297,0
58298,8
58299,18
58300,0
58301,4
58302,19
58303,1
58304,1
58305,6
58306,10
58307,5
58308,13
58309,18
58310,4
58311,13
58312,15
58313,9
58314,6
58315,12
58316,9
58317,12
58318,1
58319,19
58320,0
58321,4
58322,12
58323,15
58324,5
58325,10
58326,5
58327,17
58328,11
58329,11
58330,8
58331,7
58332,2
58333,17
58334,17
58335,17
58336,13
58337,13
58338,10
58339,15
58340,13
58341,17
58342,3
58343,11
58344,8
58345,7
58346,15
58347,17
58348,18
58349,9
58350,12
58351,11
58352,12
58353,6
58354,2
58355,4
58356,18
58357,5
58358,1
58359,11
58360,12
58361,2
58362,13
58363,14
58364,15
58365,9
58366,11
58367,13
58368,1
58369,15
58370,13
58371,9
58372,9
58373,4
58374,17
58375,17
58376,2
58377,19
58378,19
58379,6
58380,5
58381,19
58382,18
58383,10
58384,5
58385,8
58386,5
58387,5
58388,5
58389,5
58390,4
58391,0
58392,6
58393,18
58394,13
58395,12
58396,9
58397,2
58398,19
58399,5
58400,10
58401,19
58402,6
58403,19
58404,2
58405,0
58406,9
58407,18
58408,6
58409,0
58410,8
58411,17
58412,1
58413,0
58414,7
58415,15
58416,0
58417,8
58418,0
58419,18
58420,17
58421,11
58422,8
58423,2
58424,10
58425,13
58426,10
58427,12
58428,0
58429,18
58430,13
58431,6
58432,16
58433,9
58434,17
58435,6
58436,8
58437,18
58438,5
58439,1
58440,12
58441,2
58442,9
58443,8
58444,4
58445,2
58446,12
58447,14
58448,14
58449,2
58450,5
58451,17
58452,8
58453,6
58454,14
58455,12
58456,18
58457,1
58458,17
58459,8
58460,7
58461,16
58462,10
58463,18
58464,7
58465,5
58466,14
58467,12
58468,0
58469,9
58470,7
58471,2
58472,17
58473,4
58474,18
58475,7
58476,2
58477,7
58478,10
58479,7
58480,0
58481,4
58482,6
58483,17
58484,19
58485,13
58486,12
58487,11
58488,13
58489,11
58490,14
58491,14
58492,11
58493,0
58494,15
58495,10
58496,19
58497,19
58498,1
58499,1
58500,19
58501,19
58502,16
58503,12
58504,2
58505,11
58506,11
58507,7
58508,13
58509,15
58510,7
58511,18
58512,16
58513,10
58514,11
58515,6
58516,8
58517,10
58518,17
58519,10
58520,19
58521,0
58522,19
58523,15
58524,14
58525,16
58526,6
58527,12
58528,1
58529,18
58530,7
58531,18
58532,13
58533,11
58534,15
58535,17
58536,15
58537,19
58538,5
58539,16
58540,2
58541,13
58542,18
58543,9
58544,11
58545,19
58546,14
58547,16
58548,0
58549,8
58550,2
58551,7
58552,9
58553,5
58554,2
58555,12
58556,7
58557,7
58558,16
58559,19
58560,0
58561,18
58562,6
58563,10
58564,7
58565,9
58566,5
58567,16
58568,15
58569,18
58570,17
58571,1
58572,1
58573,13
58574,11
58575,7
58576,15
58577,17
58578,6
58579,4
58580,17
58581,10
58582,0
58583,14
58584,15
58585,5
58586,5
58587,6
58588,12
58589,2
58590,4
58591,4
58592,0
58593,0
58594,13
58595,13
58596,5
58597,2
58598,17
58599,11
58600,1
58601,5
58602,7
58603,11
58604,0
58605,6
58606,15
58607,11
58608,13
58609,1
58610,11
58611,17
58612,0
58613,1
58614,6
58615,1
58616,14
58617,0
58618,19
58619,17
58620,19
58621,14
58622,8
58623,11
58624,0
58625,1
58626,5
58627,10
58628,13
58629,18
58630,12
58631,9
58632,9
58633,18
58634,8
58635,0
58636,16
58637,0
58638,18
58639,11
58640,4
58641,14
58642,18
58643,17
58644,12
58645,2
58646,4
58647,6
58648,12
58649,5
58650,0
58651,9
58652,0
58653,1
58654,19
58655,5
58656,19
58657,13
58658,17
58659,10
58660,17
58661,15
58662,12
58663,11
58664,11
58665,19
58666,17
58667,8
58668,12
58669,13
58670,19
58671,9
58672,17
58673,16
58674,4
58675,17
58676,16
58677,17
58678,0
58679,1
58680,9
58681,9
58682,8
58683,12
58684,7
58685,8
58686,8
58687,0
58688,15
58689,7
58690,8
58691,13
58692,2
58693,7
58694,2
58695,12
58696,6
58697,10
58698,19
58699,2
58700,0
58701,11
58702,1
58703,4
58704,9
58705,14
58706,4
58707,18
58708,7
58709,19
58710,10
58711,12
58712,19
58713,9
58714,0
58715,18
58716,6
58717,15
58718,15
58719,6
58720,5
58721,8
58722,4
58723,7
58724,4
58725,1
58726,12
58727,5
58728,18
58729,6
58730,11
58731,12
58732,2
58733,6
58734,5
58735,3
58736,17
58737,15
58738,12
58739,17
58740,13
58741,15
58742,0
58743,7
58744,15
58745,17
58746,11
58747,9
58748,5
58749,0
58750,5
58751,2
58752,0
58753,6
58754,1
58755,16
58756,12
58757,13
58758,18
58759,10
58760,8
58761,0
58762,9
58763,4
58764,13
58765,10
58766,5
58767,19
58768,19
58769,1
58770,0
58771,15
58772,3
58773,10
58774,11
58775,16
58776,19
58777,4
58778,6
58779,19
58780,8
58781,5
58782,8
58783,11
58784,6
58785,4
58786,2
58787,4
58788,7
58789,15
58790,7
58791,2
58792,5
58793,17
58794,9
58795,6
58796,16
58797,14
58798,0
58799,13
58800,11
58801,3
58802,12
58803,11
58804,11
58805,15
58806,8
58807,8
58808,18
58809,7
58810,2
58811,9
58812,15
58813,9
58814,1
58815,10
58816,18
58817,12
58818,6
58819,14
58820,1
58821,11
58822,12
58823,11
58824,15
58825,4
58826,9
58827,0
58828,10
58829,13
58830,17
58831,12
58832,5
58833,9
58834,0
58835,15
58836,11
58837,14
58838,6
